,label,iteration,t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,nb_sign_changes_acceleration_x,nb_sign_changes_acceleration_y,nb_sign_changes_acceleration_z
0,0,1,10.884042610526317,9.288315789473684,-0.8751578947368421,-1.482315789473684,-0.14442105263157892,0.036631578947368425,-0.07600000000000001,-39.4658947368421,23.70778947368421,-6.880631578947368,0.0,4.0,2.0
1,0,10,44.35128700917431,9.413853211009174,-0.5059633027522936,-1.3628440366972479,-0.06440366972477064,-0.006513761467889908,-0.08880733944954128,-43.8197247706422,21.17577981651376,-5.3023853211009175,0.0,7.0,10.0
2,0,11,101.00077724561403,9.59938596491228,1.8313157894736842,-1.3230701754385965,-0.1280701754385965,0.08868421052631578,-0.13868421052631577,-45.552894736842106,11.312631578947368,-4.810877192982455,0.0,8.0,19.0
3,0,12,105.41316126666668,9.430857142857143,1.3181904761904761,-1.565238095238095,-0.055238095238095246,0.011047619047619051,-0.1100952380952381,-45.39304761904762,13.884190476190476,-2.424857142857143,0.0,4.0,15.0
4,0,13,109.65203028735631,9.180344827586207,1.4370114942528736,-2.23264367816092,-0.0717241379310345,0.0328735632183908,-0.14839080459770115,-45.11229885057471,14.07597701149425,-0.09942528735632176,0.0,3.0,4.0
5,0,14,113.557271375,9.151388888888889,1.240138888888889,-3.2605555555555554,-0.0004166666666666701,0.06861111111111112,-0.15291666666666667,-45.05236111111111,15.331805555555556,3.168611111111111,0.0,3.0,2.0
6,0,15,117.31123576811595,9.428550724637683,1.2433333333333332,-2.7484057971014493,-0.018115942028985515,0.15913043478260872,-0.14869565217391303,-45.50869565217391,15.824492753623186,3.209855072463768,0.0,3.0,2.0
7,0,16,120.7883869213483,9.092921348314606,0.962808988764045,-2.4,-0.0902247191011236,0.04202247191011236,-0.15078651685393257,-46.19168539325843,15.773932584269662,1.8648314606741574,0.0,7.0,7.0
8,0,17,124.71189048148149,8.964814814814815,1.1646913580246914,-3.2793827160493825,-0.10728395061728396,0.03938271604938272,-0.1339506172839506,-45.91975308641975,14.813580246913581,6.736296296296296,0.0,3.0,4.0
9,0,18,129.01315926136365,8.925340909090908,1.0820454545454545,-3.3775000000000004,-0.10636363636363635,0.08715909090909092,-0.21056818181818182,-44.88625,15.738977272727272,6.694999999999999,0.0,5.0,6.0
10,0,19,133.5918541588785,9.296355140186916,1.05392523364486,-2.1442056074766356,-0.08766355140186917,0.09130841121495327,-0.23607476635514016,-46.42140186915888,15.268317757009346,1.7642990654205608,0.0,9.0,10.0
11,0,2,14.205635586206897,9.188045977011495,-0.09563218390804598,-2.470229885057471,-0.07057471264367816,0.015172413793103448,-0.15839080459770116,-42.366436781609195,22.495172413793103,0.30264367816091947,0.0,4.0,4.0
